"bedrock","zs","zb","depth","height","velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
-232.86,0,0,1412.9,605.55,135.44,-0.46424,0,9.1798e+05,372.68,0
-240.04,0,0,1385.5,593.77,139.18,-0.48336,0,9.2489e+05,353.73,0
-246.94,0,0,1358,582.02,143.02,-0.50359,0,9.3154e+05,335.08,0
-253.59,0,0,1330.7,570.3,146.97,-0.52503,0,9.3795e+05,316.71,0
-259.99,0,0,1303.4,558.61,151.05,-0.54781,0,9.4412e+05,298.62,0
-266.16,0,0,1276.2,546.95,155.25,-0.57203,0,9.5005e+05,280.79,0
-272.09,0,0,1249,535.3,159.59,-0.59784,0,9.5577e+05,263.21,0
-277.8,0,0,1221.9,523.68,164.09,-0.6254,0,9.6127e+05,245.87,0
-283.3,0,0,1194.8,512.06,168.75,-0.65488,0,9.6657e+05,228.76,0
-288.6,0,0,1167.7,500.45,173.59,-0.68648,0,9.7167e+05,211.85,0
-293.7,0,0,1140.6,488.84,178.62,-0.72046,0,9.7659e+05,195.14,0
-298.61,0,0,1113.5,477.22,183.87,-0.75705,0,9.8132e+05,178.61,0
-303.33,0,0,1086.4,465.59,189.34,-0.7966,0,9.8587e+05,162.26,0
-307.88,0,0,1059.2,453.93,195.08,-0.83942,0,9.9025e+05,146.05,0
-312.26,0,0,1031.9,442.25,201.1,-0.886,0,9.9447e+05,129.98,0
-316.48,0,0,1004.5,430.52,207.43,-0.93674,0,9.9854e+05,114.04,0
-320.54,0,0,977.04,418.73,214.11,-0.9924,0,1.0024e+06,98.189,0
-324.45,0,0,949.39,406.88,221.18,-1.0534,0,1.0062e+06,82.428,0
-328.22,0,0,921.54,394.95,228.69,-1.1211,0,1.0098e+06,66.729,0
-331.84,0,0,893.46,382.91,236.69,-1.1957,0,1.0133e+06,51.072,0
-335.33,0,0,865.1,370.76,245.26,-1.2797,0,1.0167e+06,35.428,0
-338.69,0,0,836.42,358.47,254.48,-1.373,0,1.0199e+06,19.775,0
-341.93,0,0,807.33,346,264.44,-1.4803,0,1.023e+06,4.0747,0
-345.04,0,0,777.8,333.34,275.28,-1.5996,0,1.0261e+06,-11.696,0
-348.04,0,0,747.69,320.44,287.13,-1.7419,0,1.0289e+06,-27.6,0
-350.93,0,0,716.97,307.27,300.25,-1.8992,0,1.0317e+06,-43.651,0
-353.7,0,0,685.4,293.74,314.8,-2.0983,0,1.0344e+06,-59.962,0
-356.38,0,0,653.01,279.86,331.29,-2.3126,0,1.037e+06,-76.519,0
-358.96,0,0,619.3,265.41,349.91,-2.6139,0,1.0395e+06,-93.544,0
-361.44,0,0,584.5,250.5,371.81,-2.9183,0,1.0418e+06,-110.94,0
-363.83,0,0,547.47,234.63,397.14,-3.4286,0,1.0441e+06,-129.2,0
-366.13,0,0,509.03,218.16,428.84,-3.8956,0,1.0464e+06,-147.97,0
-368.34,0,0,466.42,199.89,466.76,-4.8806,0,1.0485e+06,-168.45,0
-370.47,0,0,421.4,180.6,519.46,-5.6642,0,1.0506e+06,-189.87,0
-370.57,0,0,419.05,179.59,522.48,-5.9172,0,1.0507e+06,-190.98,0
-370.68,0,0,416.57,178.53,525.42,-6.1846,0,1.0508e+06,-192.15,0
-370.78,0,0,414.02,177.44,528.68,-6.328,0,1.0509e+06,-193.34,0
-370.89,0,0,411.43,176.33,531.94,-6.5075,0,1.051e+06,-194.56,0
-370.99,0,0,408.8,175.2,535.42,-6.6304,0,1.0511e+06,-195.79,0
-371.09,0,0,406.17,174.07,538.93,-6.7591,0,1.0512e+06,-197.02,0
-371.2,0,0,403.52,172.94,542.56,-6.8505,0,1.0513e+06,-198.26,0
-371.3,0,0,400.88,171.8,546.21,-6.935,0,1.0514e+06,-199.5,0
-371.41,0,0,398.23,170.67,549.94,-7.0004,0,1.0515e+06,-200.74,0
-371.51,0,0,395.57,169.53,553.69,-7.0649,0,1.0516e+06,-201.98,0
-371.61,0,0,392.91,168.39,557.51,-7.1274,0,1.0517e+06,-203.22,0
-371.72,0,0,390.23,167.24,561.38,-7.1966,0,1.0518e+06,-204.47,0
-371.82,0,0,387.54,166.09,565.32,-7.2728,0,1.0519e+06,-205.73,0
-371.92,0,0,384.83,164.93,569.34,-7.3589,0,1.052e+06,-207,0
-372.03,0,0,382.11,163.76,573.44,-7.4543,0,1.0521e+06,-208.27,0
-372.13,0,0,379.35,162.58,577.63,-7.5592,0,1.0522e+06,-209.55,0
-372.24,0,0,376.57,161.39,581.93,-7.6727,0,1.0523e+06,-210.85,0
-372.34,0,0,373.77,160.19,586.33,-7.7936,0,1.0524e+06,-212.15,0
-372.44,0,0,370.94,158.97,590.83,-7.9215,0,1.0525e+06,-213.47,0
-372.55,0,0,368.08,157.75,595.46,-8.0546,0,1.0526e+06,-214.8,0
-372.65,0,0,365.19,156.51,600.21,-8.1931,0,1.0527e+06,-216.14,0
-372.75,0,0,362.26,155.26,605.08,-8.3344,0,1.0528e+06,-217.5,0
-372.86,0,0,359.31,153.99,610.08,-8.4805,0,1.0529e+06,-218.87,0
-372.96,0,0,356.32,152.71,615.23,-8.6267,0,1.053e+06,-220.25,0
-373.07,0,0,353.3,151.41,620.5,-8.7801,0,1.0531e+06,-221.65,0
-373.17,0,0,350.24,150.1,625.95,-8.9313,0,1.0532e+06,-223.07,0
-373.27,0,0,347.13,148.77,631.51,-9.1015,0,1.0533e+06,-224.5,0
-373.38,0,0,343.99,147.43,637.31,-9.2726,0,1.0534e+06,-225.95,0
-373.48,0,0,340.8,146.06,643.21,-9.5029,0,1.0535e+06,-227.42,0
-373.58,0,0,337.56,144.67,649.47,-9.752,0,1.0536e+06,-228.91,0
-373.69,0,0,334.27,143.26,655.83,-10.166,0,1.0537e+06,-230.43,0
-373.79,0,0,330.92,141.82,662.81,-10.619,0,1.0538e+06,-231.97,0
-373.9,0,0,327.51,140.36,669.85,-11.424,0,1.0539e+06,-233.53,0
-374,0,0,324.07,138.89,678.02,-12.151,0,1.054e+06,-235.11,0
-374.1,0,0,320.62,137.41,686.03,-13.449,0,1.0541e+06,-236.7,0
-374.21,0,0,317.24,135.96,695.77,-14.089,0,1.0542e+06,-238.25,0
-374.31,0,0,314,134.57,704.35,-15.586,0,1.0543e+06,-239.74,0
-374.42,0,0,311.04,133.3,713.97,-14.897,0,1.0544e+06,-241.11,0
-374.52,0,0,308.39,132.17,718.98,-14.576,0,1.0545e+06,-242.35,0
-374.62,0,0,304.71,130.59,724.01,-6.6237,0,1.0546e+06,-244.03,0
-376.14,0,0,287.94,123.4,774.73,-0.48441,0,1.056e+06,-250.38,0
-377.71,0,0,282.32,121,784.82,6.4275,0,1.0575e+06,-242.54,0
-379.34,0,0,277.3,118.84,802.27,0.60585,0,1.0591e+06,-236.6,0
-381.03,0,0,272.16,116.64,818.39,1.8004,0,1.0607e+06,-233.8,0
-382.79,0,0,267.7,114.73,833.32,2.1464,0,1.0624e+06,-229.39,0
-384.62,0,0,263.35,112.87,848.48,1.3904,0,1.0642e+06,-225.66,0
-386.52,0,0,259.24,111.1,863.48,1.5524,0,1.066e+06,-222.26,0
-388.49,0,0,255.32,109.42,878.24,1.4167,0,1.0679e+06,-218.83,0
-390.54,0,0,251.58,107.82,892.98,1.2785,0,1.0699e+06,-215.64,0
-392.67,0,0,248,106.29,907.6,1.2251,0,1.0719e+06,-212.58,0
-394.88,0,0,244.57,104.82,922.16,1.1318,0,1.0741e+06,-209.63,0
-397.17,0,0,241.28,103.4,936.68,1.0587,0,1.0763e+06,-206.81,0
-399.56,0,0,238.11,102.05,951.16,0.99241,0,1.0786e+06,-204.1,0
-402.03,0,0,235.06,100.74,965.62,0.92745,0,1.081e+06,-201.48,0
-404.61,0,0,232.13,99.483,980.08,0.86936,0,1.0834e+06,-198.97,0
-407.28,0,0,229.29,98.269,994.55,0.81464,0,1.086e+06,-196.54,0
-410.05,0,0,226.56,97.096,1009,0.76373,0,1.0887e+06,-194.19,0
-412.93,0,0,223.91,95.963,1023.6,0.71636,0,1.0915e+06,-191.93,0
-415.93,0,0,221.35,94.866,1038.1,0.67202,0,1.0943e+06,-189.73,0
-419.03,0,0,218.88,93.804,1052.8,0.63056,0,1.0973e+06,-187.61,0
-422.26,0,0,216.48,92.776,1067.4,0.59171,0,1.1004e+06,-185.55,0
-425.62,0,0,214.15,91.779,1082.2,0.55526,0,1.1037e+06,-183.56,0
-429.1,0,0,211.89,90.812,1097.1,0.52103,0,1.107e+06,-181.62,0
-432.72,0,0,209.7,89.873,1112,0.48883,0,1.1105e+06,-179.75,0
-436.48,0,0,207.58,88.962,1127.1,0.45852,0,1.1141e+06,-177.92,0
-440.38,0,0,205.51,88.077,1142.2,0.42996,0,1.1179e+06,-176.15,0
-444.43,0,0,203.51,87.217,1157.5,0.40302,0,1.1218e+06,-174.43,0
-448.64,0,0,201.56,86.381,1173,0.37759,0,1.1259e+06,-172.76,0
-453.02,0,0,199.66,85.568,1188.5,0.35356,0,1.1301e+06,-171.14,0
-457.56,0,0,197.81,84.778,1204.3,0.33084,0,1.1344e+06,-169.56,0
-462.28,0,0,196.02,84.009,1220.1,0.30934,0,1.139e+06,-168.02,0
-467.18,0,0,194.28,83.261,1236.2,0.28899,0,1.1437e+06,-166.52,0
-472.27,0,0,192.58,82.534,1252.4,0.26971,0,1.1486e+06,-165.07,0
-477.55,0,0,190.93,81.826,1268.9,0.25142,0,1.1537e+06,-163.65,0
-483.04,0,0,189.32,81.137,1285.5,0.23408,0,1.159e+06,-162.27,0
-488.75,0,0,187.75,80.466,1302.4,0.21763,0,1.1645e+06,-160.93,0
-494.67,0,0,186.23,79.814,1319.5,0.202,0,1.1702e+06,-159.63,0
-500.82,0,0,184.75,79.179,1336.8,0.18716,0,1.1761e+06,-158.36,0
-507.21,0,0,183.31,78.561,1354.4,0.17306,0,1.1823e+06,-157.12,0
-513.85,0,0,181.91,77.96,1372.2,0.15966,0,1.1887e+06,-155.92,0
-520.74,0,0,180.54,77.375,1390.3,0.14691,0,1.1953e+06,-154.75,0
-527.9,0,0,179.21,76.806,1408.7,0.13479,0,1.2022e+06,-153.61,0
-535.34,0,0,177.92,76.253,1427.3,0.12325,0,1.2094e+06,-152.51,0
-543.06,0,0,176.67,75.715,1446.3,0.11227,0,1.2168e+06,-151.43,0
-551.08,0,0,175.45,75.192,1465.6,0.10182,0,1.2246e+06,-150.38,0
-559.42,0,0,174.26,74.684,1485.3,0.091869,0,1.2326e+06,-149.37,0
-568.07,0,0,173.11,74.19,1505.3,0.082394,0,1.2409e+06,-148.38,0
-577.06,0,0,171.99,73.71,1525.6,0.07337,0,1.2496e+06,-147.42,0
-586.4,0,0,170.9,73.245,1546.4,0.064775,0,1.2586e+06,-146.49,0
-596.09,0,0,169.85,72.793,1567.6,0.056588,0,1.2679e+06,-145.59,0
-606.17,0,0,168.83,72.354,1589.1,0.048789,0,1.2776e+06,-144.71,0
-616.63,0,0,167.83,71.929,1611.1,0.041359,0,1.2877e+06,-143.86,0
-627.49,0,0,166.87,71.516,1633.6,0.034281,0,1.2982e+06,-143.03,0
-638.78,0,0,165.94,71.117,1656.5,0.02754,0,1.309e+06,-142.23,0
-650.5,0,0,165.04,70.73,1680,0.021118,0,1.3203e+06,-141.46,0
-662.67,0,0,164.16,70.356,1703.9,0.015001,0,1.3321e+06,-140.71,0
-675.32,0,0,163.32,69.993,1728.4,0.0091764,0,1.3442e+06,-139.99,0
-688.45,0,0,162.5,69.643,1753.4,0.00363,0,1.3569e+06,-139.29,0
-702.1,0,0,161.71,69.304,1779.1,-0.0016504,0,1.37e+06,-138.61,0
-716.26,0,0,160.95,68.978,1805.3,-0.0066765,0,1.3837e+06,-137.96,0
-730.98,0,0,160.21,68.662,1832.2,-0.011459,0,1.3979e+06,-137.32,0
-746.27,0,0,159.5,68.358,1859.7,-0.01601,0,1.4126e+06,-136.72,0
-762.14,0,0,158.82,68.065,1888,-0.020337,0,1.4279e+06,-136.13,0
-778.63,0,0,158.16,67.783,1916.9,-0.024452,0,1.4438e+06,-135.57,0
-795.76,0,0,157.53,67.511,1946.6,-0.028363,0,1.4603e+06,-135.02,0
-813.55,0,0,156.92,67.25,1977.1,-0.032078,0,1.4774e+06,-134.5,0
-832.02,0,0,156.33,66.999,2008.4,-0.035607,0,1.4952e+06,-134,0
-851.21,0,0,155.77,66.759,2040.6,-0.038956,0,1.5137e+06,-133.52,0
-871.15,0,0,155.23,66.528,2073.7,-0.042134,0,1.5329e+06,-133.06,0
-891.85,0,0,154.72,66.307,2107.6,-0.045148,0,1.5528e+06,-132.61,0
-913.35,0,0,154.22,66.095,2142.6,-0.048004,0,1.5736e+06,-132.19,0
-935.69,0,0,153.75,65.893,2178.6,-0.05071,0,1.5951e+06,-131.79,0
-958.88,0,0,153.3,65.7,2215.6,-0.053271,0,1.6174e+06,-131.4,0
-982.98,0,0,152.87,65.515,2253.7,-0.055694,0,1.6406e+06,-131.03,0
-1008,0,0,152.46,65.339,2293,-0.057985,0,1.6647e+06,-130.68,0
-1034,0,0,152.07,65.172,2333.5,-0.06015,0,1.6898e+06,-130.34,0
-1061,0,0,151.7,65.013,2375.2,-0.062189,0,1.7158e+06,-130.03,0
-1089,0,0,151.34,64.862,2418.2,-0.064121,0,1.7428e+06,-129.72,0
-1118.2,0,0,151.01,64.719,2462.6,-0.065979,0,1.7709e+06,-129.44,0
-1148.4,0,0,150.69,64.582,2508.4,-0.067351,0,1.8e+06,-129.17,0
720,0,0,2405.2,1295.1,0,-0.092257,0,0,2015.1,0
677.37,0,0,2411.7,1298.6,3.286,-0.097217,0,41069,1976,0
636.33,0,0,2407.9,1296.6,6.5286,-0.10421,0,80609,1932.9,0
596.81,0,0,2399.3,1292,9.6764,-0.10818,0,1.1868e+05,1888.8,0
558.77,0,0,2387.7,1285.7,12.727,-0.11192,0,1.5533e+05,1844.5,0
522.14,0,0,2373.3,1277.9,15.74,-0.1166,0,1.9062e+05,1800,0
486.87,0,0,2356.9,1269.1,18.668,-0.12104,0,2.246e+05,1756,0
452.92,0,0,2338.7,1259.3,21.573,-0.12591,0,2.5731e+05,1712.2,0
420.22,0,0,2319.3,1248.8,24.409,-0.13062,0,2.888e+05,1669.1,0
388.75,0,0,2298.5,1237.7,27.23,-0.13575,0,3.1912e+05,1626.4,0
358.45,0,0,2276.8,1226,29.997,-0.1407,0,3.4832e+05,1584.4,0
329.27,0,0,2254.2,1213.8,32.753,-0.14609,0,3.7642e+05,1543.1,0
301.18,0,0,2230.9,1201.3,35.468,-0.1513,0,4.0349e+05,1502.5,0
274.14,0,0,2207,1188.4,38.175,-0.15694,0,4.2954e+05,1462.5,0
248.1,0,0,2182.5,1175.2,40.852,-0.16245,0,4.5463e+05,1423.3,0
223.03,0,0,2157.5,1161.7,43.524,-0.16836,0,4.7878e+05,1384.8,0
198.89,0,0,2132.2,1148.1,46.176,-0.17419,0,5.0203e+05,1347,0
175.65,0,0,2106.5,1134.3,48.825,-0.18041,0,5.2442e+05,1309.9,0
153.28,0,0,2080.5,1120.3,51.463,-0.1866,0,5.4597e+05,1273.6,0
131.74,0,0,2054.3,1106.2,54.1,-0.19315,0,5.6673e+05,1237.9,0
111,0,0,2027.9,1091.9,56.733,-0.19975,0,5.8671e+05,1202.9,0
91.031,0,0,2001.3,1077.6,59.37,-0.20668,0,6.0594e+05,1168.7,0
71.806,0,0,1974.6,1063.3,62.008,-0.21372,0,6.2446e+05,1135.1,0
53.296,0,0,1947.8,1048.8,64.654,-0.22109,0,6.423e+05,1102.1,0
35.475,0,0,1920.9,1034.3,67.308,-0.22862,0,6.5947e+05,1069.8,0
18.318,0,0,1894,1019.8,69.973,-0.23647,0,6.7599e+05,1038.2,0
1.7983,0,0,1867,1005.3,72.65,-0.24455,0,6.9191e+05,1007.1,0
-14.106,0,0,1840,990.77,75.344,-0.25295,0,7.0723e+05,976.67,0
-29.419,0,0,1813,976.24,78.055,-0.26163,0,7.2198e+05,946.82,0
-44.162,0,0,1786,961.72,80.788,-0.27067,0,7.3619e+05,917.55,0
-58.356,0,0,1759.1,947.21,83.544,-0.28003,0,7.4986e+05,888.85,0
-72.022,0,0,1732.2,932.72,86.325,-0.28977,0,7.6303e+05,860.69,0
-85.18,0,0,1705.3,918.25,89.135,-0.29989,0,7.757e+05,833.07,0
-97.848,0,0,1678.5,903.82,91.976,-0.31044,0,7.8791e+05,805.98,0
-110.04,0,0,1651.8,889.43,94.852,-0.32142,0,7.9966e+05,779.39,0
-121.79,0,0,1625.1,875.08,97.765,-0.33288,0,8.1097e+05,753.29,0
-133.09,0,0,1598.6,860.76,100.72,-0.34483,0,8.2186e+05,727.67,0
-143.98,0,0,1572.1,846.49,103.71,-0.35733,0,8.3235e+05,702.52,0
-154.46,0,0,1545.6,832.27,106.76,-0.37039,0,8.4245e+05,677.81,0
-164.55,0,0,1519.3,818.1,109.85,-0.38406,0,8.5217e+05,653.55,0
-174.26,0,0,1493.1,803.97,113,-0.39839,0,8.6153e+05,629.71,0
-183.62,0,0,1467,789.9,116.21,-0.41342,0,8.7054e+05,606.28,0
-192.62,0,0,1440.9,775.87,119.48,-0.4292,0,8.7921e+05,583.25,0
-201.29,0,0,1415,761.9,122.81,-0.44579,0,8.8756e+05,560.61,0
-209.64,0,0,1389.1,747.97,126.22,-0.46325,0,8.9561e+05,538.33,0
-217.68,0,0,1363.3,734.09,129.71,-0.48165,0,9.0335e+05,516.42,0
-225.41,0,0,1337.6,720.26,133.28,-0.50106,0,9.108e+05,494.85,0
-232.86,0,0,1312,706.47,136.94,-0.52156,0,9.1798e+05,473.61,0
-240.04,0,0,1286.5,692.73,140.69,-0.54325,0,9.2489e+05,452.69,0
-246.94,0,0,1261,679.02,144.55,-0.56623,0,9.3154e+05,432.08,0
-253.59,0,0,1235.7,665.35,148.52,-0.5906,0,9.3795e+05,411.76,0
-259.99,0,0,1210.3,651.71,152.61,-0.61651,0,9.4412e+05,391.72,0
-266.16,0,0,1185.1,638.11,156.83,-0.64408,0,9.5005e+05,371.95,0
-272.09,0,0,1159.8,624.52,161.19,-0.67349,0,9.5577e+05,352.43,0
-277.8,0,0,1134.6,610.96,165.7,-0.70491,0,9.6127e+05,333.15,0
-283.3,0,0,1109.5,597.4,170.37,-0.73855,0,9.6657e+05,314.1,0
-288.6,0,0,1084.3,583.86,175.23,-0.77464,0,9.7167e+05,295.26,0
-293.7,0,0,1059.1,570.31,180.27,-0.81347,0,9.7659e+05,276.61,0
-298.61,0,0,1034,556.76,185.53,-0.85531,0,9.8132e+05,258.15,0
-303.33,0,0,1008.8,543.19,191.03,-0.90057,0,9.8587e+05,239.85,0
-307.88,0,0,983.52,529.59,196.77,-0.94961,0,9.9025e+05,221.71,0
-312.26,0,0,958.2,515.95,202.81,-1.003,0,9.9447e+05,203.69,0
-316.48,0,0,932.79,502.27,209.15,-1.0612,0,9.9854e+05,185.79,0
-320.54,0,0,907.25,488.52,215.85,-1.1251,0,1.0024e+06,167.98,0
-324.45,0,0,881.58,474.69,222.94,-1.1951,0,1.0062e+06,150.24,0
-328.22,0,0,855.72,460.77,230.46,-1.2729,0,1.0098e+06,132.55,0
-331.84,0,0,829.65,446.73,238.48,-1.3587,0,1.0133e+06,114.89,0
-335.33,0,0,803.31,432.55,247.07,-1.4554,0,1.0167e+06,97.221,0
-338.69,0,0,776.68,418.21,256.31,-1.5628,0,1.0199e+06,79.52,0
-341.93,0,0,749.67,403.67,266.29,-1.6865,0,1.023e+06,61.741,0
-345.04,0,0,722.25,388.9,277.15,-1.8242,0,1.0261e+06,43.861,0
-348.04,0,0,694.28,373.85,289.03,-1.9884,0,1.0289e+06,25.807,0
-350.93,0,0,665.76,358.49,302.18,-2.1701,0,1.0317e+06,7.561,0
-353.7,0,0,636.44,342.7,316.77,-2.4003,0,1.0344e+06,-11.005,0
-356.38,0,0,606.37,326.51,333.29,-2.6484,0,1.037e+06,-29.875,0
-358.96,0,0,575.06,309.65,351.97,-2.9972,0,1.0395e+06,-49.309,0
-361.44,0,0,542.75,292.25,373.92,-3.3505,0,1.0418e+06,-69.187,0
-363.83,0,0,508.37,273.74,399.35,-3.9426,0,1.0441e+06,-90.091,0
-366.13,0,0,472.67,254.51,431.14,-4.4851,0,1.0464e+06,-111.61,0
-368.34,0,0,433.1,233.21,469.23,-5.6332,0,1.0485e+06,-135.13,0
-370.47,0,0,391.3,210.7,522.11,-6.5374,0,1.0506e+06,-159.77,0
-370.57,0,0,389.12,209.52,525.13,-6.8369,0,1.0507e+06,-161.05,0
-370.68,0,0,386.82,208.29,528.08,-7.1472,0,1.0508e+06,-162.39,0
-370.78,0,0,384.45,207.01,531.36,-7.3291,0,1.0509e+06,-163.77,0
-370.89,0,0,382.04,205.71,534.67,-7.5423,0,1.051e+06,-165.17,0
-370.99,0,0,379.6,204.4,538.18,-7.6923,0,1.0511e+06,-166.59,0
-371.09,0,0,377.15,203.08,541.73,-7.8392,0,1.0512e+06,-168.01,0
-371.2,0,0,374.7,201.76,545.39,-7.9415,0,1.0513e+06,-169.44,0
-371.3,0,0,372.24,200.44,549.07,-8.0324,0,1.0514e+06,-170.86,0
-371.41,0,0,369.78,199.11,552.8,-8.1033,0,1.0515e+06,-172.29,0
-371.51,0,0,367.32,197.79,556.57,-8.1742,0,1.0516e+06,-173.72,0
-371.61,0,0,364.85,196.46,560.4,-8.2452,0,1.0517e+06,-175.16,0
-371.72,0,0,362.36,195.12,564.28,-8.3253,0,1.0518e+06,-176.6,0
-371.82,0,0,359.86,193.77,568.23,-8.4147,0,1.0519e+06,-178.05,0
-371.92,0,0,357.35,192.42,572.26,-8.516,0,1.052e+06,-179.51,0
-372.03,0,0,354.81,191.05,576.38,-8.6285,0,1.0521e+06,-180.98,0
-372.13,0,0,352.26,189.68,580.59,-8.752,0,1.0522e+06,-182.46,0
-372.24,0,0,349.68,188.29,584.9,-8.8854,0,1.0523e+06,-183.95,0
-372.34,0,0,347.07,186.89,589.32,-9.0274,0,1.0524e+06,-185.45,0
-372.44,0,0,344.44,185.47,593.85,-9.1772,0,1.0525e+06,-186.97,0
-372.55,0,0,341.79,184.04,598.51,-9.333,0,1.0526e+06,-188.51,0
-372.65,0,0,339.1,182.59,603.27,-9.4952,0,1.0527e+06,-190.06,0
-372.75,0,0,336.39,181.13,608.18,-9.6605,0,1.0528e+06,-191.62,0
-372.86,0,0,333.64,179.65,613.2,-9.8318,0,1.0529e+06,-193.2,0
-372.96,0,0,330.87,178.16,618.38,-10.003,0,1.053e+06,-194.8,0
-373.07,0,0,328.06,176.65,623.68,-10.184,0,1.0531e+06,-196.42,0
-373.17,0,0,325.22,175.12,629.17,-10.362,0,1.0532e+06,-198.05,0
-373.27,0,0,322.34,173.57,634.77,-10.564,0,1.0533e+06,-199.71,0
-373.38,0,0,319.42,172,640.61,-10.767,0,1.0534e+06,-201.38,0
-373.48,0,0,316.46,170.4,646.56,-11.04,0,1.0535e+06,-203.08,0
-373.58,0,0,313.45,168.78,652.87,-11.333,0,1.0536e+06,-204.8,0
-373.69,0,0,310.39,167.13,659.27,-11.813,0,1.0537e+06,-206.56,0
-373.79,0,0,307.28,165.46,666.28,-12.335,0,1.0538e+06,-208.33,0
-373.9,0,0,304.12,163.76,673.32,-13.249,0,1.0539e+06,-210.14,0
-374,0,0,300.92,162.04,681.41,-14.076,0,1.054e+06,-211.96,0
-374.1,0,0,297.72,160.31,689.3,-15.503,0,1.0541e+06,-213.79,0
-374.21,0,0,294.58,158.62,698.69,-16.22,0,1.0542e+06,-215.59,0
-374.31,0,0,291.57,157,706.8,-17.592,0,1.0543e+06,-217.31,0
-374.42,0,0,288.83,155.52,715.36,-16.54,0,1.0544e+06,-218.89,0
-374.52,0,0,286.36,154.19,719.8,-15.469,0,1.0545e+06,-220.33,0
-374.62,0,0,282.94,152.35,724.29,-7.5604,0,1.0546e+06,-222.27,0
-376.14,0,0,267.38,143.97,774.53,-0.86491,0,1.056e+06,-229.81,0
-377.71,0,0,262.16,141.16,784.84,6.3107,0,1.0575e+06,-222.38,0
-379.34,0,0,257.5,138.65,802.32,0.367,0,1.0591e+06,-216.79,0
-381.03,0,0,252.72,136.08,818.37,1.6296,0,1.0607e+06,-214.36,0
-382.79,0,0,248.58,133.85,833.33,1.9789,0,1.0624e+06,-210.27,0
-384.62,0,0,244.54,131.68,848.48,1.232,0,1.0642e+06,-206.85,0
-386.52,0,0,240.72,129.62,863.48,1.4049,0,1.066e+06,-203.75,0
-388.49,0,0,237.09,127.66,878.25,1.278,0,1.0679e+06,-200.59,0
-390.54,0,0,233.61,125.79,892.98,1.1473,0,1.0699e+06,-197.67,0
-392.67,0,0,230.29,124,907.6,1.1015,0,1.0719e+06,-194.86,0
-394.88,0,0,227.1,122.29,922.16,1.0148,0,1.0741e+06,-192.16,0
-397.17,0,0,224.04,120.64,936.68,0.94792,0,1.0763e+06,-189.58,0
-399.56,0,0,221.1,119.06,951.16,0.88731,0,1.0786e+06,-187.09,0
-402.03,0,0,218.27,117.53,965.62,0.82762,0,1.081e+06,-184.69,0
-404.61,0,0,215.55,116.06,980.08,0.77442,0,1.0834e+06,-182.39,0
-407.28,0,0,212.92,114.65,994.55,0.72425,0,1.086e+06,-180.16,0
-410.05,0,0,210.37,113.28,1009,0.67758,0,1.0887e+06,-178.01,0
-412.93,0,0,207.92,111.96,1023.6,0.63417,0,1.0915e+06,-175.93,0
-415.93,0,0,205.54,110.68,1038.1,0.59351,0,1.0943e+06,-173.92,0
-419.03,0,0,203.24,109.44,1052.8,0.55552,0,1.0973e+06,-171.97,0
-422.26,0,0,201.01,108.24,1067.4,0.5199,0,1.1004e+06,-170.09,0
-425.62,0,0,198.85,107.08,1082.2,0.48649,0,1.1037e+06,-168.26,0
-429.1,0,0,196.76,105.95,1097.1,0.45511,0,1.107e+06,-166.49,0
-432.72,0,0,194.72,104.85,1112,0.42559,0,1.1105e+06,-164.77,0
-436.48,0,0,192.75,103.79,1127.1,0.39781,0,1.1141e+06,-163.1,0
-440.38,0,0,190.83,102.76,1142.2,0.37163,0,1.1179e+06,-161.47,0
-444.43,0,0,188.97,101.75,1157.5,0.34693,0,1.1218e+06,-159.9,0
-448.64,0,0,187.16,100.78,1173,0.32362,0,1.1259e+06,-158.36,0
-453.02,0,0,185.4,99.829,1188.5,0.3016,0,1.1301e+06,-156.87,0
-457.56,0,0,183.69,98.907,1204.3,0.28077,0,1.1344e+06,-155.43,0
-462.28,0,0,182.02,98.011,1220.1,0.26107,0,1.139e+06,-154.02,0
-467.18,0,0,180.4,97.138,1236.2,0.24241,0,1.1437e+06,-152.65,0
-472.27,0,0,178.82,96.289,1252.5,0.22473,0,1.1486e+06,-151.31,0
-477.55,0,0,177.29,95.463,1268.9,0.20797,0,1.1537e+06,-150.01,0
-483.04,0,0,175.8,94.659,1285.5,0.19208,0,1.159e+06,-148.75,0
-488.75,0,0,174.34,93.877,1302.4,0.17699,0,1.1645e+06,-147.52,0
-494.67,0,0,172.93,93.116,1319.5,0.16267,0,1.1702e+06,-146.32,0
-500.82,0,0,171.55,92.375,1336.8,0.14907,0,1.1761e+06,-145.16,0
-507.21,0,0,170.22,91.654,1354.4,0.13614,0,1.1823e+06,-144.03,0
-513.85,0,0,168.91,90.953,1372.2,0.12385,0,1.1887e+06,-142.93,0
-520.74,0,0,167.65,90.271,1390.3,0.11217,0,1.1953e+06,-141.85,0
-527.9,0,0,166.41,89.607,1408.7,0.10105,0,1.2022e+06,-140.81,0
-535.34,0,0,165.21,88.962,1427.3,0.090479,0,1.2094e+06,-139.8,0
-543.06,0,0,164.05,88.334,1446.3,0.080415,0,1.2168e+06,-138.81,0
-551.08,0,0,162.92,87.724,1465.6,0.070834,0,1.2246e+06,-137.85,0
